add;fid;full_id;osm_id;osm_type;building;addr_stree;addr_postc;addr_hou_1;addr_city
988;988;w159494585;159494585;way;yes;;;;
990;990;w159494591;159494591;way;yes;;;;
991;991;w159494594;159494594;way;yes;;;;
992;992;w159494596;159494596;way;yes;;;;
993;993;w159494600;159494600;way;yes;;;;
994;994;w159494609;159494609;way;yes;;;;
995;995;w159494612;159494612;way;yes;;;;
996;996;w159494617;159494617;way;yes;;;;
997;997;w159494622;159494622;way;yes;;;;
998;998;w159494627;159494627;way;yes;;;;
999;999;w159494632;159494632;way;yes;;;;
1000;1000;w159517457;159517457;way;yes;;;;
1001;1001;w159517464;159517464;way;yes;;;;
1002;1002;w159517466;159517466;way;yes;;;;
1003;1003;w159517523;159517523;way;yes;;;;
1004;1004;w159517536;159517536;way;yes;;;;
1005;1005;w159517554;159517554;way;yes;;;;
1006;1006;w159517560;159517560;way;yes;;;;
1007;1007;w159517562;159517562;way;yes;;;;
1009;1009;w159517575;159517575;way;yes;;;;
1010;1010;w159517587;159517587;way;yes;;;;
1011;1011;w159517597;159517597;way;yes;;;;
1012;1012;w159517605;159517605;way;yes;;;;
1013;1013;w159517616;159517616;way;yes;;;;
1015;1015;w159517641;159517641;way;yes;;;;
1016;1016;w159517661;159517661;way;yes;;;;
1017;1017;w159517672;159517672;way;yes;;;;
1018;1018;w159517688;159517688;way;yes;;;;
1019;1019;w159517702;159517702;way;yes;;;;
1020;1020;w159517711;159517711;way;yes;;;;
1021;1021;w159517729;159517729;way;yes;;;;
1022;1022;w159517730;159517730;way;yes;;;;
1023;1023;w159517757;159517757;way;yes;;;;
1024;1024;w159517764;159517764;way;yes;;;;
1025;1025;w159517766;159517766;way;yes;;;;
1026;1026;w159517774;159517774;way;yes;;;;
1027;1027;w159517804;159517804;way;yes;;;;
1029;1029;w159517822;159517822;way;yes;;;;
1030;1030;w159517830;159517830;way;yes;;;;
1031;1031;w159517846;159517846;way;yes;;;;
1032;1032;w159738892;159738892;way;yes;;;;
1033;1033;w159738893;159738893;way;yes;;;;
1034;1034;w159738894;159738894;way;yes;;;;
1035;1035;w159738895;159738895;way;yes;;;;
1036;1036;w159738898;159738898;way;yes;;;;
1037;1037;w159738900;159738900;way;yes;;;;
1038;1038;w159738901;159738901;way;yes;;;;
1039;1039;w159738902;159738902;way;yes;;;;
1040;1040;w159738903;159738903;way;yes;;;;
1041;1041;w159738906;159738906;way;yes;;;;
1042;1042;w159738909;159738909;way;yes;;;;
1043;1043;w159738910;159738910;way;yes;;;;
1045;1045;w159738915;159738915;way;yes;;;;
1046;1046;w159738916;159738916;way;yes;;;;
1047;1047;w159738917;159738917;way;yes;;;;
1048;1048;w159738918;159738918;way;yes;;;;
1049;1049;w159738919;159738919;way;yes;;;;
1050;1050;w159738920;159738920;way;yes;;;;
1051;1051;w159738921;159738921;way;yes;;;;
1052;1052;w159738922;159738922;way;yes;;;;
1053;1053;w159738923;159738923;way;yes;;;;
1054;1054;w159738924;159738924;way;yes;;;;
1055;1055;w159738925;159738925;way;yes;;;;
1056;1056;w159738926;159738926;way;yes;;;;
1057;1057;w159738927;159738927;way;yes;;;;
1058;1058;w159738929;159738929;way;yes;;;;
1059;1059;w159738930;159738930;way;yes;;;;
1060;1060;w159738931;159738931;way;yes;;;;
1061;1061;w159738935;159738935;way;yes;;;;
1063;1063;w159738938;159738938;way;yes;;;;
1064;1064;w159738939;159738939;way;yes;;;;
1065;1065;w159738945;159738945;way;yes;;;;
1066;1066;w159738947;159738947;way;yes;;;;
1067;1067;w159738950;159738950;way;yes;;;;
1068;1068;w159738956;159738956;way;yes;;;;
1069;1069;w159738958;159738958;way;yes;;;;
1070;1070;w159738959;159738959;way;yes;;;;
1071;1071;w159738961;159738961;way;yes;;;;
1072;1072;w159738963;159738963;way;yes;;;;
1073;1073;w159738965;159738965;way;yes;;;;
1074;1074;w159738967;159738967;way;yes;;;;
1075;1075;w159738968;159738968;way;yes;;;;
1076;1076;w159738970;159738970;way;yes;;;;
1077;1077;w159738972;159738972;way;yes;;;;
1078;1078;w159738975;159738975;way;yes;;;;
1079;1079;w159738979;159738979;way;yes;;;;
1080;1080;w159738982;159738982;way;yes;;;;
1081;1081;w159738983;159738983;way;yes;;;;
1082;1082;w159738984;159738984;way;yes;;;;
1083;1083;w159738985;159738985;way;yes;;;;
1084;1084;w159738986;159738986;way;yes;;;;
1085;1085;w159738988;159738988;way;yes;;;;
1086;1086;w159738989;159738989;way;yes;;;;
1087;1087;w159738990;159738990;way;yes;;;;
1088;1088;w159738991;159738991;way;yes;;;;
1089;1089;w159738994;159738994;way;yes;;;;
1090;1090;w159738996;159738996;way;yes;;;;
1091;1091;w159738998;159738998;way;yes;;;;
1092;1092;w159738999;159738999;way;yes;;;;
1093;1093;w159739000;159739000;way;yes;;;;
1094;1094;w159739001;159739001;way;yes;;;;
1095;1095;w159739003;159739003;way;yes;;;;
1096;1096;w159739004;159739004;way;yes;;;;
1097;1097;w159739006;159739006;way;yes;;;;
1098;1098;w159739007;159739007;way;yes;;;;
1099;1099;w159739008;159739008;way;yes;;;;
1100;1100;w159739010;159739010;way;yes;;;;
1102;1102;w159739014;159739014;way;yes;;;;
1103;1103;w159739015;159739015;way;yes;;;;
1104;1104;w159739016;159739016;way;yes;;;;
1105;1105;w159739017;159739017;way;yes;;;;
1106;1106;w159739018;159739018;way;yes;;;;
1107;1107;w159739019;159739019;way;yes;;;;
1108;1108;w159739021;159739021;way;yes;;;;
1109;1109;w159739022;159739022;way;yes;;;;
1110;1110;w159739023;159739023;way;yes;;;;
1112;1112;w159739028;159739028;way;yes;;;;
1113;1113;w159739029;159739029;way;yes;;;;
1114;1114;w159739031;159739031;way;yes;;;;
1115;1115;w159739032;159739032;way;yes;;;;
1117;1117;w159739037;159739037;way;yes;;;;
1118;1118;w159739040;159739040;way;yes;;;;
1119;1119;w159739041;159739041;way;yes;;;;
1120;1120;w159739042;159739042;way;yes;;;;
1121;1121;w159739044;159739044;way;yes;;;;
1123;1123;w159739046;159739046;way;yes;;;;
1124;1124;w159739049;159739049;way;yes;;;;
1125;1125;w159739052;159739052;way;yes;;;;
1126;1126;w159739054;159739054;way;yes;;;;
1127;1127;w159739055;159739055;way;yes;;;;
1128;1128;w159739059;159739059;way;yes;;;;
1129;1129;w159739060;159739060;way;yes;;;;
1130;1130;w159739062;159739062;way;yes;;;;
1131;1131;w159739063;159739063;way;yes;;;;
1132;1132;w159739064;159739064;way;yes;;;;
1133;1133;w159739066;159739066;way;yes;;;;
1134;1134;w159739067;159739067;way;yes;;;;
1135;1135;w159739069;159739069;way;yes;;;;
1136;1136;w159739070;159739070;way;yes;;;;
1137;1137;w159739072;159739072;way;yes;;;;
1138;1138;w159739073;159739073;way;yes;;;;
1139;1139;w159739074;159739074;way;yes;;;;
1140;1140;w159739076;159739076;way;yes;;;;
1142;1142;w159739079;159739079;way;yes;;;;
1143;1143;w159739081;159739081;way;yes;;;;
1144;1144;w159739083;159739083;way;yes;;;;
1145;1145;w159739086;159739086;way;yes;;;;
1146;1146;w159739087;159739087;way;yes;;;;
1147;1147;w159739089;159739089;way;yes;;;;
1148;1148;w159739090;159739090;way;yes;;;;
1149;1149;w159739091;159739091;way;yes;;;;
1150;1150;w159739093;159739093;way;yes;;;;
1151;1151;w159739094;159739094;way;yes;;;;
1152;1152;w159739095;159739095;way;yes;;;;
1153;1153;w159739096;159739096;way;yes;;;;
1154;1154;w159739097;159739097;way;yes;;;;
1155;1155;w159739098;159739098;way;yes;;;;
1156;1156;w159739102;159739102;way;yes;;;;
1157;1157;w159739103;159739103;way;yes;;;;
1158;1158;w159739104;159739104;way;yes;;;;
1159;1159;w159739105;159739105;way;yes;;;;
1160;1160;w159739106;159739106;way;yes;;;;
1161;1161;w159739108;159739108;way;yes;;;;
1162;1162;w159739109;159739109;way;yes;;;;
1163;1163;w159739112;159739112;way;yes;;;;
1164;1164;w159739118;159739118;way;yes;;;;
1165;1165;w159739120;159739120;way;yes;;;;
1167;1167;w159739126;159739126;way;yes;;;;
1168;1168;w159739128;159739128;way;yes;;;;
1169;1169;w159739129;159739129;way;yes;;;;
1171;1171;w159739132;159739132;way;yes;;;;
1172;1172;w159739133;159739133;way;yes;;;;
1173;1173;w159739134;159739134;way;yes;;;;
1174;1174;w159739137;159739137;way;yes;;;;
1175;1175;w159739138;159739138;way;yes;;;;
1176;1176;w159739140;159739140;way;yes;;;;
1177;1177;w159739142;159739142;way;yes;;;;
1178;1178;w159739144;159739144;way;yes;;;;
1179;1179;w159739145;159739145;way;yes;;;;
1180;1180;w159739147;159739147;way;yes;;;;
1181;1181;w159739149;159739149;way;yes;;;;
1182;1182;w159739151;159739151;way;yes;;;;
1183;1183;w159739152;159739152;way;yes;;;;
1184;1184;w159739153;159739153;way;yes;;;;
1185;1185;w159739154;159739154;way;yes;;;;
1186;1186;w159739156;159739156;way;yes;;;;
1187;1187;w159739157;159739157;way;yes;;;;
1188;1188;w159739158;159739158;way;yes;;;;
1190;1190;w159739160;159739160;way;yes;;;;
1191;1191;w159739162;159739162;way;yes;;;;
1192;1192;w159739164;159739164;way;yes;;;;
1195;1195;w159739168;159739168;way;yes;;;;
1196;1196;w159739170;159739170;way;yes;;;;
1198;1198;w159739178;159739178;way;yes;;;;
1199;1199;w159739179;159739179;way;yes;;;;
1201;1201;w159739184;159739184;way;yes;;;;
1202;1202;w159739186;159739186;way;yes;;;;
1203;1203;w159739188;159739188;way;yes;;;;
1204;1204;w159739192;159739192;way;yes;;;;
1205;1205;w159739194;159739194;way;yes;;;;
1206;1206;w159739195;159739195;way;yes;;;;
1207;1207;w159739198;159739198;way;yes;;;;
1208;1208;w159739204;159739204;way;yes;;;;
1209;1209;w159739206;159739206;way;yes;;;;
1210;1210;w159739207;159739207;way;yes;;;;
1211;1211;w159739209;159739209;way;yes;;;;
1212;1212;w159739219;159739219;way;yes;;;;
1213;1213;w159739222;159739222;way;yes;;;;
1214;1214;w159739225;159739225;way;yes;;;;
1215;1215;w159739227;159739227;way;yes;;;;
1216;1216;w159739228;159739228;way;yes;;;;
1217;1217;w159739229;159739229;way;yes;;;;
1218;1218;w159739230;159739230;way;yes;;;;
1219;1219;w159739232;159739232;way;yes;;;;
1220;1220;w159739233;159739233;way;yes;;;;
1221;1221;w159739234;159739234;way;yes;;;;
1222;1222;w159739235;159739235;way;yes;;;;
1223;1223;w159739236;159739236;way;yes;;;;
1224;1224;w159739237;159739237;way;yes;;;;
1225;1225;w159739239;159739239;way;yes;;;;
1226;1226;w159739240;159739240;way;yes;;;;
1227;1227;w159739241;159739241;way;yes;;;;
1228;1228;w159739243;159739243;way;yes;;;;
1229;1229;w159739249;159739249;way;yes;;;;
1230;1230;w159739250;159739250;way;yes;;;;
1231;1231;w159739253;159739253;way;yes;;;;
1232;1232;w159739255;159739255;way;yes;;;;
